,Word,Count
41643,TODAYMakeAmericaGreatAgain,1
41644,RustinNiles,1
41645,Strengthening,1
41646,Retirement,1
41648,CNMI,1
41639,possibleballots,1
41649,728,1
41650,CatOnGlass,1
41651,10800000,1
41652,AlwaysTrump08202016,1
41653,"050257806727239false766863067858759681
Twitter",1
41654,iPhoneFranklinGraham,1
41640,lifeBut,1
41638,admission,1
41656,SamaritansPurse,1
41628,carswe,1
41622,Blessings,1
41623,MelRivers02032015,1
41624,"02331745173false562438645622505474
Twitter",1
41625,AndroidUU44M,1
41626,substantiate,1
41627,ABSURD,1
41629,CapitalGolf,1
41636,BeBest,1
41630,lovestowin,1
41631,willlovetheshoes,1
41632,SandraR677582,1
41633,FLTrumpTeam,1
41634,EricBolling,1
41635,WestgateVegas,1
41655,BillyNungesser,1
41657,humbled,1
41691,"200508989027228false766002945485864961
Twitter",1
41683,BREXIT08182016,1
41677,"005235474217440false766437671652556800
Twitter",1
41678,iPhoneTogether,1
41679,"003354670718600false766432970441945088
Twitter",1
41680,iPadCrookedHillary,1
41681,"2055332730246486false766378021355921408
Twitter",1
41682,AndroidThey,1
41684,"1211481766238729false766246213079498752
Twitter",1
41675,"1040151653645140false766585563805802497
Twitter",1
41685,FoxNews08182016,1
41686,"012130349314566false766082563064623105
Twitter",1
41687,"222502575120390false766038151206936576
Twitter",1
41688,againMakeAmericaGreatAgain,1
41689,"214448975124795false766028026987491328
Twitter",1
41690,doubledigit,1
41676,CarolinaMakeAmericaGreatAgain,1
41674,"124238576324211false766616361720246272
Twitter",1
41658,"011408873721778false766805485466988544
Twitter",1
41665,iPadThank,1
41659,togetherto,1
41660,upStandWithLouisiana,1
41661,"0100121730844258false766801978085117952
Twitter",1
41662,iPhoneWheresHillary,1
41663,Sleeping08202016,1
41664,"0017092697760519false766791143291916288
Twitter",1
41666,"221616924129973false766760721115938816
Twitter",1
41673,MI08192016,1
41667,TrumpTrain08192016,1
41668,"133454409416386false766629517083414528
Twitter",1
41669,night08192016,1
41670,"132710758233303false766627569110249472
Twitter",1
41671,newspaper08192016,1
41672,"124337572120652false766616610975182848
Twitter",1
41766,IanBQueen,1
41768,httpstcohSaIurAfvD,1
41319,Champion04182013,1
41769,Ideology,1
41865,Ducey,1
41866,Legion,1
41867,tones,1
41868,httptcoKMaHBBQLXU,1
41869,kimkardarshian3,1
41870,summarily,1
41871,fPastor,1
41873,norge1956,1
41874,RyanZinke,1
41875,council,1
41876,httptcomYT6zbmi,1
41877,MissUniverseHom,1
41878,TheBest,1
41879,httptco1y4Xa5LszB,1
41880,inequality,1
41864,Lean,1
41863,nothingDonald,1
41862,MATAblets,1
41852,Rollins,1
41846,CHILD,1
41847,REFORMS,1
41848,AGAINTranscript,1
41849,httpstcoj389Quo4bg,1
41850,StevenMeyers11,1
41851,Vogelsong1,1
41854,ENEMIES,1
41861,DoDFiredawg78,1
41855,ACCUMULATE,1
41856,jallenaip,1
41857,Fog,1
41858,fog,1
41859,ceilingSCARY,1
41860,NationsMet,1
41881,httptcohULkXMqC,1
41882,elliesinclair,1
41883,Ellie,1
41911,httptcoPZvrzXpFyP,1
41903,problemdont,1
41904,Syriaand,1
41906,ArrestJOEPA,1
41907,RonCanova,1
41908,httptcoCdRocVgU,1
41909,rig,1
41912,Armistice,1
41901,Lifting,1
41913,Centennial,1
41914,LIpokeraddict,1
41915,anotherhttpwwwtrumpcomGolfClubsColtsNeckColtsNeckasp,1
41916,snatch,1
41917,jaws,1
41918,dudes,1
41902,builtit,1
41900,tomarrow,1
41884,Shoplifting,1
41891,KERRY,1
41885,510,1
41886,Sly,1
41887,httptcoS4zZJ4A8,1
41888,httptcosawW8bGjBZ,1
41889,MittRomneyDont,1
41890,bungled,1
41892,Kj11100Me,1
41899,gamecockandrew,1
41893,Ragan,1
41894,moralityChristianity03242016,1
41895,"033521300910621false712845229674668032
Twitter",1
41896,Androidtcsorr,1
41897,jphilman0206,1
41898,selffunded,1
41845,httptcoHAQJOEZN,1
41844,impromptu,1
41843,httptcoXAYYf7I3,1
41795,Nicolebnagy,1
41789,httptcoL4N6tBc0,1
41790,Trumppathetic,1
41791,httptcoILol5FY1,1
41792,1Trillion,1
41793,httptco9KxXa3CL,1
41794,Healthy,1
41796,realDonaldTrump10162014,1
41786,crylaugh,1
41797,"01230334114false522558305441693696
Twitter",1
41798,Androidmarkbrownpe,1
41799,Palmisano,1
41800,IBM,1
41801,MICROSOFT,1
41802,OT,1
41787,jamieaydt,1
41785,yelling,1
41805,Heitkamp,1
41776,conquering,1
41770,Qatar,1
41771,Rockingham,1
41772,Booth,1
41773,Straw,1
41774,Deerfield,1
41775,StoraxBobac,1
41777,WrightBrothers,1
41784,JonAlbanese,1
41778,exploration,1
41779,supersonic,1
41780,httpstcopODjl00lAy,1
41781,Harold,1
41782,Greenes,1
41783,theUSWomensOpen,1
41803,httpstcoVrmaMHPhl3,1
41806,Sergei,1
41842,pummeled,1
41834,Download,1
41828,"0618258097false453054166391586816
Twitter",1
41829,Androidoversplayer,1
41830,Rooney,1
41831,jkells2005,1
41832,Nominees,1
41833,quiz,1
41835,millonseconds,1
41826,Retweet,1
41836,RyanSeacrest,1
41837,dealsthey,1
41838,FrohawkMahDude,1
41839,TrumpsBills,1
41840,billsmafia,1
41841,SachaBaronCohen,1
41827,agree04072014,1
41825,MikeHemenway,1
41807,Lavrov,1
41814,kowtow,1
41808,Pavlo85,1
41809,jeffmiller,1
41810,it09012014,1
41811,"0508422044false506307640721674240
Twitter",1
41812,Androidbradcooney1Wise,1
41813,Nephew,1
41815,KinnardJan,1
41824,httptcoZEWFiklE,1
41816,Itsjoeco,1
41818,skropf47,1
41819,politicize,1
41820,httptcoDC4ERaL5Y0,1
41821,takebackday,1
41822,Octobers,1
41621,LindaNTyler,1
41620,RepKevinYoder,1
41619,Yoder,1
41618,unaffiliated,1
41414,yosoyroberto,1
41415,scheduling,1
41416,httpstco2KjT4TJ07Y,1
41417,MikeyD,1
41420,themakaylamarie,1
41421,KGLeipsic,1
41422,BryantCope,1
41423,economicsfinances,1
41424,TrumpForPOTUS,1
41425,aak1993,1
41426,Competitor,1
41427,Aljazeera,1
41428,httptcoLRmvyyW,1
41429,retain,1
41430,thatshortkidJoe,1
41413,2x,1
41412,slabrunojr,1
41411,Obrador,1
41402,Kruczek,1
41396,Androiddestiny113,1
41397,CountOnTrump,1
41398,httptco8iYmgpP6,1
41399,Mullaney3000,1
41400,braggingrights,1
41401,JakeMHS,1
41403,geomorphology,1
41410,Lopez,1
41404,landforms,1
41405,Kev1009,1
41406,Condo,1
41407,Manila,1
41408,YESYES,1
41409,Manuel,1
41431,boyscouts,1
41432,MarlenaWells,1
41433,SuperstormSandy,1
41462,shotty,1
41456,Novak,1
41457,ama,1
41458,actress,1
41459,abbysullz,1
41460,httptconMSky9jb,1
41461,jwpicciotto,1
41463,scam05112015,1
41454,nobodys,1
41464,"023637326false597591106994446337
InstagramHappy",1
41465,"15580784237false597430422642028544
Twitter",1
41466,AndroidWKDojo,1
41467,Damnitroll,1
41468,rollkickass,1
41469,subscriptions,1
41455,nysportfan4life,1
41452,httptcomhaQFB4Lyh,1
41434,Marlena,1
41442,twinmama85,1
41435,httptcoLXpZXXBdhk,1
41436,Loosen,1
41437,LilJons,1
41438,lovehate,1
41440,waythe,1
41441,TimmMartin,1
41443,faux,1
41451,scotlandwe,1
41444,Twitteryour,1
41445,faceNot,1
41446,haterslosers,1
41447,TheRealChosen1,1
41449,itsTracy,1
41450,minster,1
41395,"1942411730false587340076830588928
Twitter",1
41394,water04122015,1
41393,deceitful,1
41345,pregame,1
41339,"18372810false324954849206759424
Twitter",1
41340,Clientcamarrone,1
41341,Great04182013,1
41342,"18094010false324947854038802432
Twitter",1
41343,ClientAmazing,1
41344,NHLBruins,1
41346,ceremonies,1
41337,Clientaclutter51,1
41347,httptcomAi1Js2k0L04182013,1
41348,"17564412988false324944600588509184
Twitter",1
41349,Touch04182013,1
41350,"164125534214false324925644372860928
Twitter",1
41352,worse04182013,1
41353,"163828854398false324924905453936641
Twitter",1
41338,someone04182013,1
41336,"183849312false324955192044965889
Twitter",1
41355,"13505410false324882734243786752
Twitter",1
41327,ClientFeaturing,1
41321,Sexter,1
41322,City04182013,1
41323,"190504552336false324961795573964801
Twitter",1
41324,ClientTBT,1
41325,httptcoGyYH07cUIO04182013,1
41326,"1902312743false324961155820957697
Twitter",1
41328,Sohos,1
41335,luck04182013,1
41329,httptcotkKliU7bxu04182013,1
41330,"1842182111false324956066209214464
Twitter",1
41331,Clientacestef,1
41332,thanks04182013,1
41333,"18393610false324955389936414721
Twitter",1
41334,ClientGabagul,1
41354,Clientlanele123,1
41356,AndroidMeWonderful2,1
41392,KENofdfl,1
41383,Zuker08222013,1
41377,INCOMPETENT,1
41378,MLBs,1
41379,voided,1
41380,ChrisBiedermann,1
41381,bradisin,1
41382,feuding,1
41384,"014943511false370362111383592960
Twitter",1
41375,victimize,1
41386,purposesgave,1
41387,SheStampsAlot,1
41388,FireBrianWilliams,1
41389,misremember,1
41390,at02112015,1
41391,"0320574981false565349745137553408
Twitter",1
41376,DISGUSTING,1
41374,themselves2,1
30571,demonstrating,1
41365,2016ers,1
41358,knowledgeHate,1
41359,Kimberley,1
41360,Strassel,1
41362,fundvery,1
41363,smartbut,1
41364,barred,1
41366,httptcozZ41akoT6q,1
41373,assaultedpoliticians,1
41367,httptcoQGqSKUielq,1
41368,NotoriousGeko,1
41369,easyhe,1
41370,curtismuddog,1
41371,alextrent4,1
41372,repulsive,1
41470,MPH,1
41471,coolioneal,1
41472,lambasting,1
41574,Deal01152013,1
41568,Clientbradleycmc,1
41569,Bradley01152013,1
41570,"15103910false291200733833998336
Twitter",1
41571,Clientpattilee22,1
41572,luck01152013,1
41573,"14251420false291189302992461824
Twitter",1
41575,"141558861319false291186971840241665
Twitter",1
41566,Patriots01152013,1
41576,climbs,1
41577,bounces,1
41578,Patton01142013,1
41579,"2235231261503false290950264821788672
Twitter",1
41580,ClienttheHunterWatts,1
41581,enjoy01142013,1
41567,"1553361092604false291211539535519744
Twitter",1
41565,ClientNever,1
41583,ClientBennyDoesTweets,1
41556,happylots,1
41550,ClientUnlike,1
41551,Stupid01152013,1
41552,"16395921269false291223214267441153
Twitter",1
41553,ClientLance,1
41554,Armstrongs,1
41555,tenfoldhis,1
41557,fees01152013,1
41564,"16045320343false291214378987057152
Twitter",1
41558,"16203013831false291218308617875456
Twitter",1
41559,doinghis,1
41560,over01152013,1
41561,"16191624070false291218000948908032
Twitter",1
41562,Chryslers,1
41563,so01152013,1
41582,"223209210false290949450468302848
Twitter",1
41584,Thanks01142013,1
41548,us01152013,1
41610,"211038572188false290928938585300992
Twitter",1
41604,"2142161513false290936899965702145
Twitter",1
41605,Melaniaae,1
41606,collection01142013,1
41607,"214211911false290936877614256128
Twitter",1
41608,ClientIt,1
41609,warming01142013,1
41611,US01142013,1
41602,600PM,1
41612,"205943543318false290926188787036161
Twitter",1
41613,ClientEveryone,1
41614,for01142013,1
41615,"2048491325380false290923445267603456
Twitter",1
41616,ClientTheres,1
41617,disallow,1
41603,MELANIATRUMP01142013,1
41601,600AM,1
41585,"222702626false290948163047669760
Twitter",1
41592,ClientCan,1
41586,ClientWheres,1
41587,1484,1
41588,Casualties,1
41589,Occurred,1
41590,httptco0DbXHopv01142013,1
41591,"22163134158false290945519214280706
Twitter",1
41593,everbring,1
41600,"21443915170false290937496206974976
Twitter",1
41594,again01142013,1
41595,"220746407146false290943315791204352
Twitter",1
41596,time01142013,1
41597,"214704363181false290938105077329920
Twitter",1
41598,sponge,1
41599,newspapers01142013,1
41549,"1705209735false291229591626973187
Twitter",1
41547,Chinalike,1
41473,GIRLFRIEND,1
41500,frankly,1
41493,shakedown,1
41494,httptcoiOPQ71I41q,1
41495,SandyOgg1,1
41497,MelissaAmy,1
41498,httpstcossNVgF7PTt,1
41499,therefornone,1
41501,Pollysdaughter,1
41491,midsection,1
41502,THREE,1
41503,"episode
f1",1
41504,"u56881
f0",1
41505,drewtheg,1
41506,diggin,1
41507,httptcowlz13nYels,1
41492,specialists,1
41490,httpbitlykMMwLa,1
41510,year01152013,1
41480,explodes,1
41474,icareeguns,1
41475,theatrical,1
41476,Titantic,1
41477,maiden,1
41478,voyageNext,1
41479,Hindenburg,1
41481,AmericaNow,1
41489,realkingrobbo,1
41482,ragtopgirl12,1
41484,httptcoqWh8FEmm,1
41485,YOUMakeAmericaGreatAgain,1
41486,gutter,1
41487,httptco69zp6NRmQN,1
41488,1996Goldberg,1
41508,McHugh,1
41511,"2009424517false291275990884315137
Twitter",1
41546,"17101411false291230824743960576
Twitter",1
41538,ClientSheriffbrody,1
41532,"175236637251false291241486459228160
Twitter",1
41533,Billionaire01152013,1
41534,"175123514172false291241183760482304
Twitter",1
41535,Client8zz8,1
41536,Wrong01152013,1
41537,"17171013false291232572606906368
Twitter",1
41539,well01152013,1
41530,ClientHard,1
41540,"17163221false291232411260428289
Twitter",1
41541,Clientmrjamesmack,1
41542,Wrongcourse,1
41543,storm01152013,1
41544,"17154600false291232217269678081
Twitter",1
41545,ClientJaneyGodley,1
41531,Big01152013,1
41529,"19144712029false291262171650854913
Twitter",1
41512,Tough01152013,1
41519,"2005367564false291274957701386241
Twitter",1
41513,"2009384724false291275974019006464
Twitter",1
41514,ClientGOP,1
41515,httptco8nz9uLd8,1
41516,01152013,1
41517,"200539162false291274972842831872
Twitter",1
41518,not01152013,1
41520,Clientkingantoine1,1
41528,truth01152013,1
41521,Antoine01152013,1
41522,"20021221false291274102579273728
Twitter",1
41523,ClientPlayboy,1
41525,CelebApprenticeshe,1
41526,beautiful01152013,1
41527,"1916512915false291262690675011586
Twitter",1
41919,repayment,1
41920,httptco4rsrFqG,1
41921,INDOORS,1
42222,deceptively,1
42319,shellyshells626,1
42320,"man
f1",1
42321,chrisbarno,1
42322,petty,1
42323,AUSTRALIA,1
42324,SUPPORTS,1
42326,OReillywe,1
42327,dleonaard,1
42328,"me
f1",1
42329,tgainesgirl,1
42330,CarnivoreKing,1
42331,httptcoYfYmnhU9,1
42332,mortality,1
42333,latimes,1
42334,LATshowtrackerMondays,1
42318,fuckceciliaa,1
42317,httptcovrSOIP1i,1
42314,httpstcoiyXwiP0rvd,1
42305,guessnot,1
42299,investmentwants,1
42300,httptcoGjjtzV29wz,1
42301,MyView001,1
42302,door07112013,1
42303,"0405463827false355176062096916480
Twitter",1
42304,AndroidJPerc,1
42306,gridlockno,1
42313,Blaming,1
42307,leadershipvery,1
42308,Fueled,1
42309,Epidemic,1
42310,Evidence,1
42311,httptcoehZ1fSF7mr,1
42312,magician,1
42335,HighlightsApprenticeNBCon,1
42336,nbchttptco8C3qcKbYbQ,1
42337,httpstcoePJW9jLckM,1
42363,country85,1
42357,GP237,1
42358,Thanksmy,1
42359,kswizzle43,1
42360,leatherneck03,1
42361,httptcoBYFRxtzJ,1
42362,hapearce1,1
42364,TNelly813,1
42355,rfscottga,1
42366,krismichaelboy,1
42367,unsightly,1
42368,ISaidKnow,1
42369,Thanks11162013,1
42370,"123803351121false401690626854780928
Twitter",1
42371,JPMorgan,1
42356,AGAINTrump,1
42354,themselvesand,1
42338,TRIPLED,1
42345,httpstcoJWfGI1vlwW,1
42339,12M,1
42340,Mohammed,1
42341,Fdn,1
42342,Tasty,1
42343,httptco3GS8TRgM,1
42344,sternbutgreg,1
42346,Terrible08262014,1
42353,plezzzzzzzz,1
42347,"0327582150false504107961518931968
Twitter",1
42348,Glasgow,1
42349,birthers,1
42350,CondoleezzaRices,1
42351,DeedeeGlaser,1
42352,Donaldrun,1
42298,offshore,1
42297,slashes,1
42296,SSE,1
42249,"2254371623false361620738622500864
Twitter",1
42243,httptcoxDay480qfv,1
42244,httptcowRVyIzdLsz,1
42245,royroper,1
42246,kellypennett,1
42247,jessrogo,1
42248,Thanks07282013,1
42250,Georgina,1
42241,SDMTTG,1
42251,CSI,1
42252,BumpI,1
42253,Soon07132014,1
42254,"1126462853false488283390064345088
Twitter",1
42255,ure,1
42256,contesting,1
42242,sculptures,1
42239,puff,1
42258,httptcoyjP3S0QOkV,1
42230,LIARS,1
42224,frustrates,1
42225,httptcox3Pb0vmiC2,1
42226,GarnerVideoPros,1
42227,LordSugarbut,1
42228,Ravens4life27,1
42229,Mormons,1
42231,dsing33,1
42238,HOLLYWOOD,1
42232,likeability,1
42233,TheRealCamSand,1
42234,epcapital,1
42235,ReformedBroker,1
42236,PhilipRucker,1
42237,yo,1
42257,fixtheUSA,1
42259,StephenBaldwin,1
42295,illestbeats,1
42286,httptcoh7pVSrSxhU,1
42279,GradyMc,1
42280,Deportations,1
42281,IlLaughs,1
42282,foldI,1
42283,Mhndz,1
42284,paypal,1
42287,azcentral,1
42277,Zaranawabzadi,1
42288,The85,1
42289,paramedics,1
42291,julieruot,1
42292,5G,1
42293,6G,1
42294,lagging,1
42278,smileygirl2328,1
42276,sintianiejDonaldTrump,1
42260,httptcoD74EQyvR0P,1
42267,httptcopiYd3HTt,1
42261,donell27743094,1
42262,peed,1
42263,junior,1
42264,PiersComments,1
42265,doryainteriors,1
42266,new85,1
42268,algae,1
42275,const,1
42269,httptco26r8LdZm,1
42270,httptcowdwwBE83wz,1
42271,gouging,1
42272,stations,1
42273,gallonwelcome,1
42274,MLawts12,1
42372,settlements,1
42373,settler,1
42374,target11162013,1
42477,rgb0y,1
42468,ClayMKopplin,1
42469,peo85,1
42473,teacherscoaches,1
42474,DETERRENT,1
42475,DeannaLea,1
42476,presidenttrump,1
42478,chididdy57,1
42466,httptcokIX3vm9FCh,1
42479,replying,1
42480,joshskaggs,1
42481,alyssakordish,1
42482,INFORMATION,1
42483,danger85,1
42484,httptcoJCUSwrR8k6,1
42467,RonNussbeck,1
42465,httpstco7LAPewxE05,1
42486,DrJoshMiddleton,1
42456,CpacDean,1
42450,desorourke84,1
42451,architecturally,1
42452,area09032013,1
42453,"0029341310false374690597602594816
Twitter",1
42454,AndroidALTO67,1
42455,De,1
42457,ThirdForceNews,1
42464,4pmE,1
42458,alivewind,1
42459,effortif,1
42460,JeffHorwitz,1
42461,dawsonStock,1
42462,AAAnews,1
42463,httptco8CK5Pcdfsf,1
42485,NationalFarmersDay,1
42487,mess03142014,1
42448,Tyco,1
42514,httpstcoHVD0kLYlBk,1
42507,posters,1
42508,httptcoEAvn6KPU,1
42510,roadsdoors,1
42511,fearful,1
42512,Chadfisher3,1
42513,Rich9ie8,1
42515,deplore,1
42505,font,1
42516,inflammatory,1
42517,causedstupidity,1
42518,ccakul,1
42519,catisbetter666,1
42520,JDickerson,1
42521,1030am,1
42506,communist,1
42504,500B,1
42488,"1311582967false444460931490529280
Twitter",1
42495,"130957177247false444460425984606208
Twitter",1
42489,AndroidMauriceConcha,1
42490,Thanks03142014,1
42491,"13110112false444460694843695104
Twitter",1
42492,AndroidAMAZING,1
42493,Zach,1
42494,cute03142014,1
42496,Androidjacoprinsloo12,1
42503,intergovernmental,1
42497,httptco3xYbmuyx,1
42498,McCarron,1
42499,Top10,1
42500,27T,1
42501,175T,1
42502,47T,1
42449,parolelet,1
42447,Kozlowski,1
42375,"12194110895false401686004635303936
Twitter",1
42401,t9862ander,1
42395,tuff,1
42396,callins,1
42397,flipping,1
42398,booths,1
42399,suspects,1
42400,CharlesHodgson1,1
42402,go01062015,1
42393,studentthink,1
42403,"011435714false552271979026604033
Twitter",1
42404,AndroidKimRichardsFans,1
42405,NellyBelle25,1
42406,BEST03122014,1
42407,"124830928false443730251697631232
Twitter",1
42408,AndroidNickLangworthy,1
42394,Obamacarelets,1
42392,youFITN,1
42410,ERIECOUNTYGOP,1
42382,dopesof,1
42376,BILLIONthese,1
42377,sued11162013,1
42378,"1210177562false401683641929322496
Twitter",1
42379,good11162013,1
42380,"11455300false401677502177083392
Twitter",1
42381,Androidswetasamota,1
42383,trialbut,1
42391,Londonderry,1
42384,MFMagOfficial,1
42385,TCash78,1
42386,again11212015,1
42387,"0511466111522false667933397151453185
Twitter",1
42388,Androidrealkingrobbo,1
42390,FilmRod83,1
42409,BlueForBen,1
42411,httptcoJnc696s5fa,1
42446,nflnflcommish,1
42438,WFFSA,1
42432,httptcoatq1lgZRoh,1
42433,httptco4iFRhM0A3k,1
42434,unregulated,1
42435,landfillfire,1
42436,onABC2020,1
42437,NickFronduto,1
42439,2325will,1
42430,btw,1
42440,Yes07012013,1
42441,"01000567false351505452007297024
Twitter",1
42442,Androidmarcsoler1,1
42443,postThanksgiving,1
42444,Saturday85,1
42445,ericalon,1
42431,PGA14Annual,1
42429,httptcoiXove8Rh,1
42412,BEN,1
42419,themselvesbut,1
42413,frankboesch,1
42414,LarrySchweikart,1
42415,peddoc63,1
42416,rentfree,1
42417,Marcos,1
42418,bookkeychain,1
42420,othersThank,1
42428,6329,1
42421,stan85,1
42422,DanShrigley,1
42423,yoursI,1
42425,AziziJoe7,1
42426,GolfMagazines,1
42427,BIGMittRomney,1
42223,satisfies,1
42221,httptcoKzgqiC5F34,1
41922,TurnbullMalcolm,1
42220,ParadeMagazine,1
42021,DKielbiski,1
42022,Brandiglanville,1
42023,awesome12042014,1
42024,"0654551633false540398829775101954
Twitter",1
42025,Androidtpratt31Just,1
42026,homealone2,1
42027,jeffpurcell50,1
42028,dianahartnett,1
42029,TheCitadelOEA,1
42030,httptcogMhWHPcheI,1
42031,GamezFrank,1
42032,GhettoTrophy,1
42033,BirgitOlsen1,1
42034,EVERYBODY,1
42035,CAROLINA,1
42020,Pagewas,1
42019,pretext,1
42018,Misled,1
42008,ARMusicPlanner,1
42000,Congratulates,1
42001,Exxon,1
42002,Mobil,1
42003,JobCreating,1
42006,PREVAIL,1
42007,ihatematt,1
42010,httptco4oJj9nQnUH,1
42017,Avoided,1
42011,Courtesy,1
42012,WBZ,1
42013,RepublicansNot,1
42014,RepublicanObama,1
42015,Anthony01286381,1
42016,Wtg,1
42036,rodsandguitars,1
42037,httptcoI3ctX8ur,1
42038,immediatelymake,1
42065,Nukes,1
42059,SHOWED,1
42060,AutismAwarenessDay,1
42061,LightItUpBlue,1
42062,tenyear,1
42063,166,1
42064,562,1
42066,Allegations,1
42057,VALUES,1
42067,httptcoZbjW0Tny,1
42068,idealist,1
42069,talksFirst,1
42070,CUTCAP,1
42071,VinnyTitone,1
42072,Mellyora13,1
42058,FLOYD,1
42056,Plain,1
42039,cokehead,1
42047,shelves,1
42041,Furtaw2point0,1
42042,Airports,1
42043,existential,1
42044,mishandled,1
42045,SENT,1
42046,fragranceSuccess,1
42048,heartbreak,1
42055,httpstcoOrEhKJZ5Rd,1
42049,terriblyshe,1
42050,hoosierclinger,1
42051,foyt4timewinner,1
42052,evangelical,1
42053,liarsa,1
42054,MikePicardi101,1
41999,waterturbinetopower,1
41998,JeffRuben1,1
41997,httptco1IJbCWp5HX,1
41948,CMonitorJVF,1
41942,seasonyoull,1
41943,CLUE,1
41944,TrumpTrain85,1
41945,FrobBedrickson,1
41946,Trumper,1
41947,Higgie0,1
41949,httptcoz8ny5XAhly,1
41940,Democratstotally,1
41950,johnkirtley,1
41951,discourse,1
41952,Wounds,1
41953,healed,1
41954,Congratulated,1
41955,Algemeiners,1
41941,scifivision,1
41939,MyNameIsLONG1,1
41957,kgregoryy,1
41929,Androidaustinwalsh,1
41923,micr0driguez,1
41924,sellers,1
41925,ThisIsJoshSmith,1
41926,realistically,1
41927,running06132014,1
41928,"1020353779false477395098712281088
Twitter",1
41930,Drawn,1
41938,gmannn1983,1
41931,Praise,1
41932,Antiestablishment,1
41933,Bent,1
41934,httptconyYk3DBXD5,1
41935,heatherhaddon,1
41936,NYRLenny,1
41956,httptcor9fAKxOMrn,1
41958,MONEYmakingSHOE,1
41995,BloombergTV,1
41984,NoyonitaLodh,1
41978,yearsIve,1
41979,gunjan507,1
41980,UNIVERSE,1
41981,PRELIMINARY,1
41982,COMPETITION,1
41983,httptcowVfRJ6OMAs,1
41986,"0831331012false554918659894702080
Twitter",1
41976,gatekeeper,1
41987,Yen,1
